path,category,size_bytes,loc,auth_flag,ai_flag,db_flag,payment_flag,purpose,exports,imports,core_logic,typescript_interfaces,side_effects,lifecycle,internal_dependencies,used_by_other_files,ui_rendering_details,code_quality_notes
src/app/api/admin/marketing/recipients/route.ts,api-route,3497,138,true,true,true,false,/**,GET; POST; DELETE,next/server; @/lib/prisma; @/lib/marketing-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/marketing-auth,n/a,server component/page,n/a
src/app/api/admin/marketing/recipients/upload/route.ts,api-route,3503,136,true,true,true,false,/**,POST,next/server; @/lib/prisma; @/lib/marketing-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/marketing-auth,n/a,server component/page,n/a
src/app/api/admin/marketing/route.ts,api-route,6019,205,true,true,true,false,/**,GET,next/server; @/lib/prisma; @/lib/marketing-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/marketing-auth,n/a,server component/page,n/a
src/app/api/admin/marketing/segments/preview/route.ts,api-route,3692,123,true,true,true,false,/**,POST,next/server; @/lib/marketing/segment-engine; @/lib/prisma; @/lib/marketing-auth,API handler,none-detected,yes,n/a,@/lib/marketing/segment-engine; @/lib/prisma; @/lib/marketing-auth,n/a,server component/page,n/a
src/app/api/admin/marketing/segments/route.ts,api-route,3652,131,true,true,true,false,/**,GET; POST,next/server; @/lib/prisma; @/lib/marketing/segment-engine; @/lib/marketing-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/marketing/segment-engine; @/lib/marketing-auth,n/a,server component/page,n/a
src/app/api/admin/marketing/send-direct/route.ts,api-route,6175,187,true,true,true,false,/**,POST,next/server; @/lib/prisma; @/lib/marketing-auth; @/lib/brevo-mail,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/marketing-auth; @/lib/brevo-mail,n/a,server component/page,n/a
src/app/api/admin/marketing/triggers/[id]/route.ts,api-route,4670,193,true,true,true,false,/**,GET; PUT; DELETE; POST,next/server; @/lib/prisma; @/lib/marketing-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/marketing-auth,n/a,server component/page,n/a
src/app/api/admin/marketing/triggers/route.ts,api-route,4323,154,true,true,true,false,/**,GET; POST,next/server; @/lib/prisma; @/lib/marketing-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/marketing-auth,n/a,server component/page,n/a
src/app/api/admin/payment-analytics/route.ts,api-route,2917,105,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,no,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/admin/plan-pricing/route.ts,api-route,5157,159,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",GET; PUT,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/billing,API handler,none-detected,no,n/a,@/lib/auth; @/lib/prisma; @/lib/billing,n/a,server component/page,n/a
src/app/api/admin/users/[userId]/activity/route.ts,api-route,18222,414,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/r2-service; @/lib/r2,API handler,none-detected,no,n/a,@/lib/auth; @/lib/prisma; @/lib/r2-service; @/lib/r2,n/a,server component/page,n/a
src/app/api/admin/users/limit/route.ts,api-route,987,30,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",PATCH,next/server; next-auth; @/lib/auth; @/lib/prisma,module utilities,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/admin/users/role/route.ts,api-route,1235,41,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",PATCH,next/server; next-auth; @/lib/auth; @/lib/prisma,module utilities,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/admin/users/route.ts,api-route,905,32,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/admin/users/toggle/route.ts,api-route,1255,42,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",PATCH,next/server; next-auth; @/lib/auth; @/lib/prisma,module utilities,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/ai/conversation-response/route.ts,api-route,3327,91,false,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @google/generative-ai,API handler,ConversationMessage; ConversationRequest,yes,n/a,none-detected,n/a,server component/page,n/a
src/app/api/ai/evaluate-answer/route.ts,api-route,5353,191,false,true,true,false,/**,POST; GET,next/server; zod,API handler,none-detected,no,n/a,@/lib/gemini,n/a,server component/page,n/a
src/app/api/ai/evaluate-answer/route2.ts,api-route,0,0,false,true,false,false,,none-detected,none-detected,n/a,none-detected,n/a,n/a,none-detected,n/a,n/a,n/a
src/app/api/ai/evaluate-gd/route.ts,api-route,7445,217,false,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @google/generative-ai,API handler,GDTranscriptEntry; GDEvaluationRequest; ParticipantScore,yes,n/a,none-detected,n/a,server component/page,n/a
src/app/api/ai/evaluate-voice/route.ts,api-route,17753,590,false,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @google/generative-ai,API handler,VoiceEvaluationRequest; TranscriptEntry,yes,n/a,none-detected,n/a,server component/page,n/a
src/app/api/ai/generate-questions/route.ts,api-route,2552,94,false,true,true,false,/**,POST; GET,next/server; zod; @/lib/gemini,API handler,none-detected,no,n/a,@/lib/gemini,n/a,server component/page,n/a
src/app/api/ai/generate-questions/route2.ts,api-route,0,0,false,true,false,false,,none-detected,none-detected,n/a,none-detected,n/a,n/a,none-detected,n/a,n/a,n/a
src/app/api/ai/generate-video-feedback/route.ts,api-route,6460,173,false,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",VideoMetricsInput; VideoFeedbackResponse; POST,next/server; @google/generative-ai,API handler,VideoMetricsInput; VideoFeedbackResponse,yes,n/a,none-detected,n/a,server component/page,n/a
src/app/api/analytics/route.ts,api-route,51370,1202,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/assessments/submit/route.ts,api-route,5535,182,false,true,true,false,/**,POST; GET,next/server; zod; @/lib/prisma; @/lib/gemini,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/gemini,n/a,server component/page,n/a
src/app/api/assessments/validate-token/route.ts,api-route,3794,135,false,true,true,false,/**,POST; GET,next/server; zod; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/prisma,n/a,server component/page,n/a
src/app/api/ats/admin/route.ts,api-route,5188,156,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/ats/analysis/route.ts,api-route,2503,72,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/ats/check-config/route.ts,api-route,515,17,false,false,false,false,"import { NextResponse } from ""next/server"";",runtime; dynamic; GET,next/server,API handler,none-detected,yes,n/a,none-detected,n/a,server component/page,n/a
src/app/api/ats/extract-resume/route.ts,api-route,5156,169,true,true,false,false,"import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; POST; GET,next/server; next-auth; @/lib/auth; @/lib/ats-engine,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/adobe-pdf-extract; @/lib/resume-parser-ai; @/lib/ats-engine,n/a,server component/page,n/a
src/app/api/ats/history/route.ts,api-route,3205,96,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; GET; DELETE,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/ats/ranking/route.ts,api-route,3139,91,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/ats/upload/route.ts,api-route,12340,337,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; POST,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/ats-engine; @/lib/adobe-pdf-extract; @/lib/r2-service; @/lib/r2,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/ats-engine; @/lib/adobe-pdf-extract; @/lib/r2-service; @/lib/r2,n/a,server component/page,n/a
src/app/api/auth/[...nextauth]/route.ts,api-route,161,7,true,false,false,false,import NextAuth from 'next-auth';,handler,next-auth; @/lib/auth,module utilities,none-detected,no,n/a,@/lib/auth,n/a,server component/page,n/a
src/app/api/auth/forgot-password/route.ts,api-route,4750,126,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @/lib/prisma; crypto; @/lib/brevo-mail; @/lib/email-templates,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/brevo-mail; @/lib/email-templates,n/a,server component/page,n/a
src/app/api/auth/resend-otp/route.ts,api-route,2980,84,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @/lib/prisma; @/lib/brevo-mail; @/lib/email-templates,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/brevo-mail; @/lib/email-templates,n/a,server component/page,n/a
src/app/api/auth/resend-reset-otp/route.ts,api-route,6296,150,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @/lib/prisma; crypto; @/lib/brevo-mail,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/brevo-mail,n/a,server component/page,n/a
src/app/api/auth/reset-password/route.ts,api-route,5510,159,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @/lib/prisma; bcryptjs,API handler,none-detected,yes,n/a,@/lib/prisma,n/a,server component/page,n/a
src/app/api/auth/send-otp/route.ts,api-route,5210,142,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @/lib/prisma; bcryptjs; @/lib/brevo-mail; @/lib/email-templates,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/brevo-mail; @/lib/email-templates,n/a,server component/page,n/a
src/app/api/auth/track-login/route.ts,api-route,4672,123,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,no,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/auth/track-logout/route.ts,api-route,1615,53,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,no,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/auth/verify-otp/route.ts,api-route,3736,105,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/prisma,n/a,server component/page,n/a
src/app/api/behavioral-analytics/route.ts,api-route,2675,74,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/candidate/assessment/[token]/result/route.ts,api-route,15095,384,false,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/prisma,n/a,server component/page,n/a
src/app/api/candidate/assessment/[token]/route.ts,api-route,15379,451,false,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET; POST,next/server; @/lib/prisma; @/lib/agoraToken,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/agoraToken,n/a,server component/page,n/a
src/app/api/candidates/applications/[id]/route.ts,api-route,6854,191,true,true,true,false,/**,GET,next/server; next-auth/next; @/lib/auth; @/lib/candidate-auth; @/lib/prisma; @/lib/r2-service; @/lib/r2,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/candidate-auth; @/lib/prisma; @/lib/r2-service; @/lib/r2,n/a,server component/page,n/a
src/app/api/candidates/applications/route.ts,api-route,7021,205,true,true,true,false,/**,GET,next/server; next-auth/next; @/lib/auth; @/lib/candidate-auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/candidate-auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/candidates/assessments/route.ts,api-route,4080,146,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/candidate-auth,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/candidate-auth,n/a,server component/page,n/a
src/app/api/candidates/auth/google/callback/route.ts,api-route,2921,92,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; @/lib/prisma; @/lib/candidate-auth,API handler,GoogleTokenResponse; GoogleUserInfo,yes,n/a,@/lib/prisma; @/lib/candidate-auth,n/a,server component/page,n/a
src/app/api/candidates/auth/google/route.ts,api-route,898,28,true,true,false,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server,API handler,none-detected,yes,n/a,none-detected,n/a,server component/page,n/a
src/app/api/candidates/auth/login/route.ts,api-route,1538,38,true,true,true,false,/**,POST,next/server; @/lib/prisma; zod; bcryptjs; @/lib/candidate-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/candidate-auth,n/a,server component/page,n/a
src/app/api/candidates/auth/logout/route.ts,api-route,271,11,true,false,false,false,/**,POST,next/server; @/lib/candidate-auth,API handler,none-detected,no,n/a,@/lib/candidate-auth,n/a,server component/page,n/a
src/app/api/candidates/auth/signup/route.ts,api-route,1903,51,true,true,true,false,/**,POST,next/server; @/lib/prisma; zod; bcryptjs; @/lib/candidate-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/candidate-auth,n/a,server component/page,n/a
src/app/api/candidates/auto-apply-activity/route.ts,api-route,4589,158,true,true,true,false,/**,GET,next/server; next-auth/next; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
